DoubleElLead	1.500000	2.500000	23.000000	24.000000	0.922664
DoubleElLead	1.500000	2.500000	24.000000	25.000000	0.933851
DoubleElLead	1.500000	2.500000	25.000000	26.000000	0.948033
DoubleElLead	1.500000	2.500000	26.000000	27.000000	0.950169
DoubleElLead	1.500000	2.500000	27.000000	28.000000	0.956532
DoubleElLead	1.500000	2.500000	28.000000	29.000000	0.961244
DoubleElLead	1.500000	2.500000	29.000000	30.000000	0.963209
DoubleElLead	1.500000	2.500000	30.000000	31.000000	0.967962
DoubleElLead	1.500000	2.500000	31.000000	32.000000	0.967522
DoubleElLead	1.500000	2.500000	32.000000	33.000000	0.969860
DoubleElLead	1.500000	2.500000	33.000000	35.000000	0.971478
DoubleElLead	1.500000	2.500000	35.000000	37.000000	0.974757
DoubleElLead	1.500000	2.500000	37.000000	39.000000	0.975886
DoubleElLead	1.500000	2.500000	39.000000	41.000000	0.978533
DoubleElLead	1.500000	2.500000	41.000000	43.000000	0.980891
DoubleElLead	1.500000	2.500000	43.000000	45.000000	0.983296
DoubleElLead	1.500000	2.500000	45.000000	47.000000	0.984620
DoubleElLead	1.500000	2.500000	47.000000	50.000000	0.985095
DoubleElLead	1.500000	2.500000	50.000000	55.000000	0.985561
DoubleElLead	1.500000	2.500000	55.000000	60.000000	0.988028
DoubleElLead	1.500000	2.500000	60.000000	65.000000	0.987906
DoubleElLead	1.500000	2.500000	65.000000	70.000000	0.989039
DoubleElLead	1.500000	2.500000	70.000000	80.000000	0.989409
DoubleElLead	1.500000	2.500000	80.000000	90.000000	0.990769
DoubleElLead	1.500000	2.500000	90.000000	9999.000000	0.990140
DoubleElTrail	0.000000	1.500000	0.000000	11.000000	0.574290
DoubleElTrail	0.000000	1.500000	11.000000	12.000000	0.684568
DoubleElTrail	0.000000	1.500000	12.000000	13.000000	0.742185
DoubleElTrail	0.000000	1.500000	13.000000	14.000000	0.785577
DoubleElTrail	0.000000	1.500000	14.000000	15.000000	0.834012
DoubleElTrail	0.000000	1.500000	15.000000	16.000000	0.855230
DoubleElTrail	0.000000	1.500000	16.000000	17.000000	0.887442
DoubleElTrail	0.000000	1.500000	17.000000	18.000000	0.901512
DoubleElTrail	0.000000	1.500000	18.000000	19.000000	0.908206
DoubleElTrail	0.000000	1.500000	19.000000	20.000000	0.930370
DoubleElTrail	0.000000	1.500000	20.000000	21.000000	0.925021
DoubleElTrail	0.000000	1.500000	21.000000	22.000000	0.928132
DoubleElTrail	0.000000	1.500000	22.000000	23.000000	0.939598
DoubleElTrail	0.000000	1.500000	23.000000	24.000000	0.941460
DoubleElTrail	0.000000	1.500000	24.000000	25.000000	0.948895
DoubleElTrail	0.000000	1.500000	25.000000	26.000000	0.950814
DoubleElTrail	0.000000	1.500000	26.000000	27.000000	0.954350
DoubleElTrail	0.000000	1.500000	27.000000	28.000000	0.955163
DoubleElTrail	0.000000	1.500000	28.000000	29.000000	0.957553
DoubleElTrail	0.000000	1.500000	29.000000	30.000000	0.958708
DoubleElTrail	0.000000	1.500000	30.000000	31.000000	0.960920
DoubleElTrail	0.000000	1.500000	31.000000	32.000000	0.960844
DoubleElTrail	0.000000	1.500000	32.000000	33.000000	0.960327
DoubleElTrail	0.000000	1.500000	33.000000	35.000000	0.961000
DoubleElTrail	0.000000	1.500000	35.000000	37.000000	0.962309
DoubleElTrail	0.000000	1.500000	37.000000	39.000000	0.962455
DoubleElTrail	0.000000	1.500000	39.000000	41.000000	0.962789
DoubleElTrail	0.000000	1.500000	41.000000	43.000000	0.964756
DoubleElTrail	0.000000	1.500000	43.000000	45.000000	0.964956
DoubleElTrail	0.000000	1.500000	45.000000	47.000000	0.966122
DoubleElTrail	0.000000	1.500000	47.000000	50.000000	0.965906
DoubleElTrail	0.000000	1.500000	50.000000	55.000000	0.967286
DoubleElTrail	0.000000	1.500000	55.000000	60.000000	0.969016
DoubleElTrail	0.000000	1.500000	60.000000	65.000000	0.971244
DoubleElTrail	0.000000	1.500000	65.000000	70.000000	0.971577
DoubleElTrail	0.000000	1.500000	70.000000	80.000000	0.971329
DoubleElTrail	0.000000	1.500000	80.000000	90.000000	0.972891
DoubleElTrail	0.000000	1.500000	90.000000	9999.000000	0.973806
DoubleElTrail	1.500000	2.500000	0.000000	11.000000	0.332647
DoubleElTrail	1.500000	2.500000	11.000000	12.000000	0.443690
DoubleElTrail	1.500000	2.500000	12.000000	13.000000	0.522133
DoubleElTrail	1.500000	2.500000	13.000000	14.000000	0.609071
DoubleElTrail	1.500000	2.500000	14.000000	15.000000	0.660435
DoubleElTrail	1.500000	2.500000	15.000000	16.000000	0.720195
DoubleElTrail	1.500000	2.500000	16.000000	17.000000	0.761503
DoubleElTrail	1.500000	2.500000	17.000000	18.000000	0.783911
DoubleElTrail	1.500000	2.500000	18.000000	19.000000	0.828107
DoubleElTrail	1.500000	2.500000	19.000000	20.000000	0.846036
DoubleElTrail	1.500000	2.500000	20.000000	21.000000	0.861421
DoubleElTrail	1.500000	2.500000	21.000000	22.000000	0.878400
DoubleElTrail	1.500000	2.500000	22.000000	23.000000	0.896424
DoubleElTrail	1.500000	2.500000	23.000000	24.000000	0.904026
DoubleElTrail	1.500000	2.500000	24.000000	25.000000	0.913865
DoubleElTrail	1.500000	2.500000	25.000000	26.000000	0.928646
DoubleElTrail	1.500000	2.500000	26.000000	27.000000	0.929587
DoubleElTrail	1.500000	2.500000	27.000000	28.000000	0.940113
DoubleElTrail	1.500000	2.500000	28.000000	29.000000	0.942230
DoubleElTrail	1.500000	2.500000	29.000000	30.000000	0.946787
DoubleElTrail	1.500000	2.500000	30.000000	31.000000	0.949081
DoubleElTrail	1.500000	2.500000	31.000000	32.000000	0.949865
DoubleElTrail	1.500000	2.500000	32.000000	33.000000	0.952029
DoubleElTrail	1.500000	2.500000	33.000000	35.000000	0.953335
DoubleElTrail	1.500000	2.500000	35.000000	37.000000	0.957152
DoubleElTrail	1.500000	2.500000	37.000000	39.000000	0.958464
DoubleElTrail	1.500000	2.500000	39.000000	41.000000	0.961586
DoubleElTrail	1.500000	2.500000	41.000000	43.000000	0.963427
DoubleElTrail	1.500000	2.500000	43.000000	45.000000	0.965880
DoubleElTrail	1.500000	2.500000	45.000000	47.000000	0.967878
DoubleElTrail	1.500000	2.500000	47.000000	50.000000	0.967942
DoubleElTrail	1.500000	2.500000	50.000000	55.000000	0.969211
DoubleElTrail	1.500000	2.500000	55.000000	60.000000	0.972605
DoubleElTrail	1.500000	2.500000	60.000000	65.000000	0.971066
DoubleElTrail	1.500000	2.500000	65.000000	70.000000	0.971816
DoubleElTrail	1.500000	2.500000	70.000000	80.000000	0.974503
DoubleElTrail	1.500000	2.500000	80.000000	90.000000	0.972804
DoubleElTrail	1.500000	2.500000	90.000000	9999.000000	0.974927
DoubleMuLead	0.000000	1.500000	0.000000	11.000000	0.000858
DoubleMuLead	0.000000	1.500000	11.000000	12.000000	0.003214
DoubleMuLead	0.000000	1.500000	12.000000	13.000000	0.004956
DoubleMuLead	0.000000	1.500000	13.000000	14.000000	0.003215
DoubleMuLead	0.000000	1.500000	14.000000	15.000000	0.006139
DoubleMuLead	0.000000	1.500000	15.000000	16.000000	0.005729
DoubleMuLead	0.000000	1.500000	16.000000	17.000000	0.047533
DoubleMuLead	0.000000	1.500000	17.000000	18.000000	0.874312
DoubleMuLead	0.000000	1.500000	18.000000	19.000000	0.922328
DoubleMuLead	0.000000	1.500000	19.000000	20.000000	0.934096
DoubleMuLead	0.000000	1.500000	20.000000	21.000000	0.930015
DoubleMuLead	0.000000	1.500000	21.000000	22.000000	0.928375
DoubleMuLead	0.000000	1.500000	22.000000	23.000000	0.933852
DoubleMuLead	0.000000	1.500000	23.000000	24.000000	0.936484
DoubleMuLead	0.000000	1.500000	24.000000	25.000000	0.948790
DoubleMuLead	0.000000	1.500000	25.000000	26.000000	0.948572
DoubleMuLead	0.000000	1.500000	26.000000	27.000000	0.952528
DoubleMuLead	0.000000	1.500000	27.000000	28.000000	0.948397
DoubleMuLead	0.000000	1.500000	28.000000	29.000000	0.947404
DoubleMuLead	0.000000	1.500000	29.000000	30.000000	0.946194
DoubleMuLead	0.000000	1.500000	30.000000	31.000000	0.947084
DoubleMuLead	0.000000	1.500000	31.000000	32.000000	0.947625
DoubleMuLead	0.000000	1.500000	32.000000	33.000000	0.946749
DoubleMuLead	0.000000	1.500000	33.000000	35.000000	0.945525
DoubleMuLead	0.000000	1.500000	35.000000	37.000000	0.945443
DoubleMuLead	0.000000	1.500000	37.000000	39.000000	0.944370
DoubleMuLead	0.000000	1.500000	39.000000	41.000000	0.942899
DoubleMuLead	0.000000	1.500000	41.000000	43.000000	0.942398
DoubleMuLead	0.000000	1.500000	43.000000	45.000000	0.942692
DoubleMuLead	0.000000	1.500000	45.000000	47.000000	0.943194
DoubleMuLead	0.000000	1.500000	47.000000	50.000000	0.943021
DoubleMuLead	0.000000	1.500000	50.000000	55.000000	0.944218
DoubleMuLead	0.000000	1.500000	55.000000	60.000000	0.947850
DoubleMuLead	0.000000	1.500000	60.000000	65.000000	0.948173
DoubleMuLead	0.000000	1.500000	65.000000	70.000000	0.946637
DoubleMuLead	0.000000	1.500000	70.000000	90.000000	0.947513
DoubleMuLead	0.000000	1.500000	90.000000	9999.000000	0.964619
DoubleMuLead	1.500000	2.100000	0.000000	11.000000	0.001213
DoubleMuLead	1.500000	2.100000	11.000000	12.000000	0.002086
DoubleMuLead	1.500000	2.100000	12.000000	13.000000	0.002686
DoubleMuLead	1.500000	2.100000	13.000000	14.000000	0.003251
DoubleMuLead	1.500000	2.100000	14.000000	15.000000	0.005126
DoubleMuLead	1.500000	2.100000	15.000000	16.000000	0.008463
DoubleMuLead	1.500000	2.100000	16.000000	17.000000	0.152241
DoubleMuLead	1.500000	2.100000	17.000000	18.000000	0.855706
DoubleMuLead	1.500000	2.100000	18.000000	19.000000	0.868116
DoubleMuLead	1.500000	2.100000	19.000000	20.000000	0.882794
DoubleMuLead	1.500000	2.100000	20.000000	21.000000	0.889142
DoubleMuLead	1.500000	2.100000	21.000000	22.000000	0.880658
DoubleMuLead	1.500000	2.100000	22.000000	23.000000	0.893158
DoubleMuLead	1.500000	2.100000	23.000000	24.000000	0.897501
DoubleMuLead	1.500000	2.100000	24.000000	25.000000	0.918105
DoubleMuLead	1.500000	2.100000	25.000000	26.000000	0.916142
DoubleMuLead	1.500000	2.100000	26.000000	27.000000	0.909507
DoubleMuLead	1.500000	2.100000	27.000000	28.000000	0.905749
DoubleMuLead	1.500000	2.100000	28.000000	29.000000	0.906668
DoubleMuLead	1.500000	2.100000	29.000000	30.000000	0.903989
DoubleMuLead	1.500000	2.100000	30.000000	31.000000	0.903274
DoubleMuLead	1.500000	2.100000	31.000000	32.000000	0.902810
DoubleMuLead	1.500000	2.100000	32.000000	33.000000	0.901458
DoubleMuLead	1.500000	2.100000	33.000000	35.000000	0.898971
DoubleMuLead	1.500000	2.100000	35.000000	37.000000	0.895536
DoubleMuLead	1.500000	2.100000	37.000000	39.000000	0.896540
DoubleMuLead	1.500000	2.100000	39.000000	41.000000	0.895187
DoubleMuLead	1.500000	2.100000	41.000000	43.000000	0.896504
DoubleMuLead	1.500000	2.100000	43.000000	45.000000	0.898893
